327 182 1
519 182 1
735 182 1
748 182 1
749 182 1
859 182 1
993 182 1
1576 182 1
1720 182 1
1812 182 1
1830 182 1
1846 182 1
1934 182 1
2131 182 1
143 183 1
751 183 1
1202 183 1
1363 183 1
1805 183 1
1877 183 1
1882 183 1
2105 183 1
2437 183 1
684 184 1
740 184 1
1661 184 1
2111 184 1
1 185 1
13 185 1
304 185 1
563 185 1
654 185 1
682 185 1
1163 185 1
1917 185 1
2180 185 1
2275 185 1
2482 185 1
107 186 1
141 186 1
682 186 1
1028 186 1
1696 186 1
2061 186 1
2158 186 1
2252 186 1
2345 186 1
2393 186 1
66 187 1
338 187 1
916 187 1
997 187 1
1082 187 1
1355 187 1
1794 187 1
2154 187 1
679 188 1
1061 188 1
1139 188 1
2352 188 1
2466 188 1
34 189 1
257 189 1
612 189 1
1415 189 1
2281 189 1
201 190 1
392 190 1
827 190 1
854 190 1
1586 190 1
1619 190 1
2194 190 1
60 191 1
94 191 1
137 191 1
266 191 1
1142 191 1
1512 191 1
1962 191 1
2346 191 1
363 192 1
559 192 1
976 192 1
2153 192 1
358 193 1
787 193 1
889 193 1
1032 193 1
1092 193 1
1264 193 1
2197 193 1
2262 193 1
2285 193 1
2345 193 1
2351 193 1
2392 193 1
1021 194 1
1027 194 1
1116 194 1
1624 194 1
1795 194 1
1908 194 1
92 195 1
246 195 1
441 195 1
956 195 1
2085 195 1
565 196 1
657 196 1
1369 196 1
1410 196 1
1456 196 1
1556 196 1
1814 196 1
2077 196 1
2120 196 1
2162 196 1
112 197 1
173 197 1
562 197 1
711 197 1
905 197 1
1574 197 1
1625 197 1
1828 197 1
2293 197 1
354 198 1
360 198 1
947 198 1
1020 198 1
1357 198 1
1683 198 1
2335 198 1
2395 198 1
2399 198 1
1127 199 1
1148 199 1
1505 199 1
1724 199 1
578 200 1
875 200 1
1121 200 1
1886 200 1
2350 200 1
55 201 1
190 201 1
274 201 1
371 201 1
1174 201 1
1250 201 1
1258 201 1
1271 201 1
1474 201 1
1481 201 1
24 202 1
54 202 1
382 202 1
507 202 1
826 202 1
1002 202 1
1058 202 1
1143 202 1
2097 202 1
2342 202 1
33 203 1
482 203 1
1812 203 1
2396 203 1
211 204 1
269 204 1
292 204 1
474 204 1
634 204 1
912 204 1
1192 204 1
1587 204 1
1639 204 1
2159 204 1
2312 204 1
330 205 1
494 205 1
621 205 1
661 205 1
780 205 1
841 205 1
1265 205 1
1339 205 1
1846 205 1
2408 205 1
2460 205 1
157 206 1
339 206 1
408 206 1
606 206 1
1600 206 1
1764 206 1
1942 206 1
2227 206 1
2464 206 1
116 207 1
146 207 1
512 207 1
538 207 1
580 207 1
957 207 1
1011 207 1
1344 207 1
1495 207 1
2291 207 1
2358 207 1
2470 207 1
493 208 1
750 208 1
849 208 1
1324 208 1
1421 208 1
1550 208 1
1573 208 1
1846 208 1
2101 208 1
2456 208 1
37 209 1
988 209 1
1047 209 1
1089 209 1
1126 209 1
1224 209 1
1407 209 1
1479 209 1
1829 209 1
2103 209 1
2435 209 1
302 210 1
519 210 1
828 210 1
1224 210 1
1609 210 1
1774 210 1
1955 210 1
2038 210 1
204 211 1
429 211 1
550 211 1
1291 211 1
1402 211 1
21 212 1
156 212 1
173 212 1
850 212 1
2106 212 1
2406 212 1
77 213 1
87 213 1
782 213 1
1129 213 1
1345 213 1
1360 213 1
1951 213 1
84 214 1
120 214 1
462 214 1
484 214 1
528 214 1
560 214 1
1546 214 1
1795 214 1
1918 214 1
1984 214 1
2011 214 1
2030 214 1
2462 214 1
156 215 1
602 215 1
717 215 1
897 215 1
1051 215 1
1077 215 1
1529 215 1
1565 215 1
1859 215 1
2040 215 1
2139 215 1
2460 215 1
300 216 1
703 216 1
790 216 1
853 216 1
890 216 1
1950 216 1
2271 216 1
2303 216 1
546 217 1
616 217 1
1611 217 1
1968 217 1
1982 217 1
2038 217 1
2068 217 1
2228 217 1
2234 217 1
2438 217 1
249 218 1
499 218 1
916 218 1
1189 218 1
1243 218 1
1478 218 1
1822 218 1
2190 218 1
140 219 1
258 219 1
264 219 1
426 219 1
432 219 1
656 219 1
1323 219 1
2203 219 1
2215 219 1
2281 219 1
2307 219 1
2350 219 1
694 220 1
1241 220 1
1404 220 1
2423 220 1
601 221 1
764 221 1
886 221 1
919 221 1
1093 221 1
1436 221 1
2441 221 1
523 222 1
1017 222 1
1867 222 1
2079 222 1
682 223 1
707 223 1
729 223 1
965 223 1
1148 223 1
1190 223 1
1419 223 1
1461 223 1
1626 223 1
2049 223 1
2355 223 1
24 224 1
750 224 1
995 224 1
1140 224 1
1355 224 1
1585 224 1
1914 224 1
276 225 1
908 225 1
923 225 1
1028 225 1
1257 225 1
1433 225 1
1584 225 1
1629 225 1
1641 225 1
1738 225 1
2236 225 1
2307 225 1
2398 225 1
55 226 1
261 226 1
499 226 1
872 226 1
885 226 1
1052 226 1
1211 226 1
1261 226 1
1480 226 1
1691 226 1
1877 226 1
1984 226 1
2111 226 1
2278 226 1
2337 226 1
989 227 1
1035 227 1
1213 227 1
1335 227 1
1385 227 1
1386 227 1
1702 227 1
80 228 1
109 228 1
242 228 1
686 228 1
702 228 1
880 228 1
1323 228 1
1782 228 1
2082 228 1
44 229 1
411 229 1
456 229 1
741 229 1
744 229 1
816 229 1
886 229 1
1012 229 1
1085 229 1
1570 229 1
1841 229 1
2286 229 1
143 230 1
231 230 1
271 230 1
352 230 1
571 230 1
657 230 1
1059 230 1
1105 230 1
1986 230 1
2040 230 1
2212 230 1
2219 230 1
2248 230 1
87 231 1
230 231 1
336 231 1
681 231 1
1519 231 1
1737 231 1
2305 231 1
274 232 1
284 232 1
989 232 1
1310 232 1
1838 232 1
2042 232 1
2085 232 1
2262 232 1
2430 232 1
493 233 1
675 233 1
950 233 1
1035 233 1
1167 233 1
1207 233 1
1293 233 1
1714 233 1
1727 233 1
1881 233 1
2287 233 1
284 234 1
467 234 1
942 234 1
1225 234 1
1248 234 1
1884 234 1
2227 234 1
2230 234 1
2311 234 1
51 235 1
382 235 1
511 235 1
611 235 1
641 235 1
1286 235 1
1343 235 1
1713 235 1
2261 235 1
2379 235 1
119 236 1
427 236 1
532 236 1
1446 236 1
1804 236 1
1938 236 1
2162 236 1
536 237 1
897 237 1
1013 237 1
1738 237 1
1822 237 1
2304 237 1
893 238 1
1008 238 1
1440 238 1
1739 238 1
18 239 1
1120 239 1
1135 239 1
1149 239 1
1501 239 1
1562 239 1
1581 239 1
2377 239 1
424 240 1
889 240 1
1307 240 1
1609 240 1
1715 240 1
1917 240 1
2028 240 1
2131 240 1
141 241 1
699 241 1
1076 241 1
1312 241 1
1677 241 1
2075 241 1
2076 241 1
2174 241 1
2225 241 1
2341 241 1
130 242 1
228 242 1
493 242 1
1289 242 1
1306 242 1
1771 242 1
113 243 1
920 243 1
